설비 사이트 코드,이니셜,수주번호,신규분류 요약코드,수요 제품 이름,제품군,제품 코드,ADD,CP,AXIS,납기일,사출,분리,하이드레이션,접착,누수규격,필요수량
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -05.50,T5418S-05.50+2.00,+2.00,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -07.50,T3502S-07.50-2.75070,,-2.75,070,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -07.50,T3502S-07.50-0.75160,,-0.75,160,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -07.50,T3502S-07.50-0.75100,,-0.75,100,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -06.50,T3502S-06.50-2.75150,,-2.75,150,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -06.50,T3502S-06.50-2.75060,,-2.75,060,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -06.00,T3502S-06.00-2.75100,,-2.75,100,2026-07-03,,,,,,2
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -06.00,T3502S-06.00-1.25140,,-1.25,140,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -05.75,T3502S-05.75-2.75120,,-2.75,120,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -06.50,T1230S-06.50-2.25140,,-2.25,140,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -05.75,T3502S-05.75-2.75070,,-2.75,070,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -04.75,T3502S-04.75-2.25020,,-2.25,020,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -04.25,T3502S-04.25-2.25020,,-2.25,020,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -04.25,T3502S-04.25-0.75160,,-0.75,160,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.75,T3502S-03.75-2.25010,,-2.25,010,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.75,T3502S-03.75-0.75170,,-0.75,170,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.75,T3502S-03.75-0.75090,,-0.75,090,2026-07-03,,,,,,2
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.50,T3502S-03.50-2.25170,,-2.25,170,2026-07-03,,,,,,2
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.00,T3502S-03.00-1.25070,,-1.25,070,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -03.00,T3502S-03.00-0.75170,,-0.75,170,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -05.25,T3502S-05.25-2.25160,,-2.25,160,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -06.50,T1230S-06.50-2.25040,,-2.25,040,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -06.00,T1230S-06.00-1.25140,,-1.25,140,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -05.75,T1230S-05.75-0.75020,,-0.75,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +02.00,T1230S+02.00-2.25170,,-2.25,170,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +02.25,T1230S+02.25-1.75180,,-1.75,180,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +02.50,T1230S+02.50-1.75080,,-1.75,080,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +02.75,T1230S+02.75-0.75070,,-0.75,070,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +03.50,T1230S+03.50-0.75120,,-0.75,120,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +03.50,T1230S+03.50-1.25080,,-1.25,080,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +03.75,T1230S+03.75-1.25090,,-1.25,090,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +03.75,T1230S+03.75-2.25180,,-2.25,180,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +04.25,T1230S+04.25-0.75080,,-0.75,080,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +04.75,T1230S+04.75-1.75170,,-1.75,170,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +05.00,T1230S+05.00-2.25010,,-2.25,010,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +06.00,T1230S+06.00-1.75090,,-1.75,090,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -00.00,T1230S-00.00-1.25020,,-1.25,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -00.00,T1230S-00.00-1.25120,,-1.25,120,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -00.50,T1230S-00.50-0.75040,,-0.75,040,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -00.50,T1230S-00.50-1.25030,,-1.25,030,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -01.00,T1230S-01.00-1.25120,,-1.25,120,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -01.75,T1230S-01.75-1.25030,,-1.25,030,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -01.75,T1230S-01.75-2.25100,,-2.25,100,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +04.00,T5418S+04.00+2.50,+2.50,,,2026-07-03,,,,,,4
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +02.00,T1230S+02.00-1.25180,,-1.25,180,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +01.75,T1230S+01.75-1.75080,,-1.75,080,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +01.75,T1230S+01.75-0.75070,,-0.75,070,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -12.00,T3502S-12.00-2.75170,,-2.75,170,2026-07-03,,,,,,1
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + +07.00,T1206S8.60+07.00,,,,2026-07-03,,,,,,1
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -08.00,T1206S8.60-08.00,,,,2026-07-03,,,,,,2
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -13.00,T1206S8.60-13.00,,,,2026-07-03,,,,,,1
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -13.50,T1206S8.60-13.50,,,,2026-07-03,,,,,,1
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -15.50,T1206S8.60-15.50,,,,2026-07-03,,,,,,10
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -16.00,T1206S8.60-16.00,,,,2026-07-03,,,,,,2
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -16.50,T1206S8.60-16.50,,,,2026-07-03,,,,,,21
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -17.00,T1206S8.60-17.00,,,,2026-07-03,,,,,,14
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -02.00,T1230S-02.00-1.25130,,-1.25,130,2026-07-03,,,,,,1
A관(1공장),MK0198,202606120435,FRP_Sph,S55_소사각,S55_소사각 + -20.00,T1206S8.60-20.00,,,,2026-07-03,,,,,,5
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.25,T1230S+00.25-0.75130,,-0.75,130,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.25,T1230S+00.25-2.25160,,-2.25,160,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.50,T1230S+00.50-0.75080,,-0.75,080,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.50,T1230S+00.50-1.25020,,-1.25,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.75,T1230S+00.75-1.75170,,-1.75,170,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.75,T1230S+00.75-2.25010,,-2.25,010,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +01.25,T1230S+01.25-1.75060,,-1.75,060,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +01.50,T1230S+01.50-0.75130,,-0.75,130,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +01.50,T1230S+01.50-1.75100,,-1.75,100,2026-07-03,,,,,,3
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + +00.25,T1230S+00.25-0.75090,,-0.75,090,2026-07-03,,,,,,2
A관(1공장),X2515,202606180048,FRP_Sph,S55_소사각,S55_소사각 + -05.75,T1206S8.60-05.75,,,,2026-07-03,,,,,,23
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -02.00,T1230S-02.00-2.25090,,-2.25,090,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -02.75,T1230S-02.75-0.75040,,-0.75,040,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.50,T5418S-01.50+2.00,+2.00,,,2026-07-03,,,,,,5
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.50,T5418S-01.50+2.50,+2.50,,,2026-07-03,,,,,,2
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.75,T5418S-01.75+2.00,+2.00,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.00,T5418S-02.00+2.00,+2.00,,,2026-07-03,,,,,,4
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.25,T5418S-02.25+2.00,+2.00,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.25,T5418S-02.25+2.50,+2.50,,,2026-07-03,,,,,,2
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.50,T5418S-02.50+1.50,+1.50,,,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -03.00,T1230S-03.00-2.25120,,-2.25,120,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -03.25,T1230S-03.25-0.75100,,-0.75,100,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -03.50,T1230S-03.50-1.75100,,-1.75,100,2026-07-03,,,,,,2
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -04.00,T1230S-04.00-0.75030,,-0.75,030,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -04.25,T1230S-04.25-0.75100,,-0.75,100,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -04.25,T1230S-04.25-1.25020,,-1.25,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -04.50,T1230S-04.50-1.75090,,-1.75,090,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.50,T5418S-02.50+2.00,+2.00,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -02.75,T5418S-02.75+1.50,+1.50,,,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -04.75,T1230S-04.75-2.25100,,-2.25,100,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -05.25,T1230S-05.25-1.25020,,-1.25,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -05.50,T1230S-05.50-1.25170,,-1.25,170,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.25,T5418S-01.25+2.50,+2.50,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.25,T5418S-01.25+2.00,+2.00,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.00,T5418S-01.00+2.50,+2.50,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -01.00,T5418S-01.00+2.00,+2.00,,,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -02.75,T1230S-02.75-1.75050,,-1.75,050,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -03.00,T1230S-03.00-0.75050,,-0.75,050,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +03.25,T5418S+03.25+2.50,+2.50,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -05.50,T5418S-05.50+2.50,+2.50,,,2026-07-03,,,,,,1
A관(1공장),X2515,202606180048,FRP_Sph,S55_소사각,S55_소사각 + -02.50,T1206S8.60-02.50,,,,2026-07-03,,,,,,30
A관(1공장),X2515,202606180048,FRP_Sph,S55_소사각,S55_소사각 + +05.50,T1206S8.60+05.50,,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -11.00,T3502S-11.00-2.25180,,-2.25,180,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -09.00,T3502S-09.00-2.25160,,-2.25,160,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -08.50,T3502S-08.50-2.75020,,-2.75,020,2026-07-03,,,,,,1
A관(1공장),MK0199,202606120436,FRP_Toric,T55_소사각,T55_소사각 + -02.50,T1230S-02.50-2.25090,,-2.25,090,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Toric,O2O2 M_UV_Toric_(소),O2O2 M_UV_Toric_(소) + -08.50,T3502S-08.50-1.25160,,-1.25,160,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +05.00,T5418S+05.00+2.50,+2.50,,,2026-07-03,,,,,,5
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +06.00,T5418S+06.00+2.00,+2.00,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +06.00,T5418S+06.00+2.50,+2.50,,,2026-07-03,,,,,,10
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.00,T5418S-00.00+1.50,+1.50,,,2026-07-03,,,,,,9
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.00,T5418S-00.00+2.50,+2.50,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.25,T5418S-00.25+2.50,+2.50,,,2026-07-03,,,,,,3
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.50,T5418S-00.50+2.00,+2.00,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.50,T5418S-00.50+2.50,+2.50,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + -00.75,T5418S-00.75+2.50,+2.50,,,2026-07-03,,,,,,5
A관(1공장),MK0197,202606120434,Si_FRP_M/F,O2O2 M_Multifocal(Dk70)_K2_SMD_(소),O2O2 M_Multifocal(Dk70)_K2_SMD_(소) + +04.50,T5418S+04.50+2.50,+2.50,,,2026-07-03,,,,,,1
A관(1공장),MK0197,202606120434,Si_FRP_Sph,O2O2 M_Spherical(DK70)_K2-SMD_(소),O2O2 M_Spherical(DK70)_K2-SMD_(소) + +00.50,T5421S+00.50,,,,2026-07-03,,,,,,19
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -04.00,T1203R8.60-04.00,,,,2026-07-03,,,,,,800
A관(1공장),MK0195,202606090454,Si_FRP_Color_Sph,(NEW)O2O2 M_Mysti Khaki EX_(중),(NEW)O2O2 M_Mysti Khaki EX_(중) + -00.00,T3404M-00.00GRN,,,,2026-07-03,,,,,,2
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -04.75,T5413A-04.75,,,,2026-07-03,,,,,,10
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -07.50,T5413A-07.50,,,,2026-07-03,,,,,,10
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -09.00,T5413A-09.00,,,,2026-07-03,,,,,,10
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -00.75,T1203R8.60-00.75,,,,2026-07-03,,,,,,600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -01.00,T1203R8.60-01.00,,,,2026-07-03,,,,,,600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -01.25,T1203R8.60-01.25,,,,2026-07-03,,,,,,600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -01.50,T1203R8.60-01.50,,,,2026-07-03,,,,,,1000
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -01.75,T1203R8.60-01.75,,,,2026-07-03,,,,,,1000
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -02.00,T1203R8.60-02.00,,,,2026-07-03,,,,,,1000
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -02.25,T1203R8.60-02.25,,,,2026-07-03,,,,,,600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -02.50,T1203R8.60-02.50,,,,2026-07-03,,,,,,1600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -02.75,T1203R8.60-02.75,,,,2026-07-03,,,,,,1400
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -04.00,T5413A-04.00,,,,2026-07-03,,,,,,30
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -03.00,T1203R8.60-03.00,,,,2026-07-03,,,,,,1200
A관(1공장),X2483,202606080296,FRP_Color_Sph,Crazy_원형,Crazy_원형 + -00.00,T4100R-00.00ZOB1,,,,2026-07-03,,,,,,1200
A관(1공장),X2483,202606080296,FRP_Color_Sph,Crazy_원형,Crazy_원형 + -00.00,Q47138.60-00.0014.0,,,,2026-07-03,,,,,,1485
A관(1공장),X2483,202606080296,FRP_Color_Sph,Crazy_원형,Crazy_원형 + -00.00,P4100R-00.00ZOB1,,,,2026-07-03,,,1403.0,1367.0,1261.0,4031
A관(1공장),X2482,202606080295,FRP_Color_Sph,NewFusion_원형,NewFusion_원형 + -00.00,U4215-00.00BLK1,,,,2026-07-03,,,,,,2316
A관(1공장),X2482,202606080295,FRP_Color_Sph,NewFusion_원형,NewFusion_원형 + -00.00,T4218R-00.00BLK1,,,,2026-07-03,,,,,,1200
A관(1공장),X2482,202606080295,FRP_Color_Sph,NewFusion_원형,NewFusion_원형 + -00.00,P4218R-00.00BLK1,,,,2026-07-03,,,2188.0,2131.0,1966.0,6285
A관(1공장),X2482,202606080295,FRP_Color_Sph,CLC-10_원형,CLC-10_원형 + -00.00,U4410-00.00BRW2,,,,2026-07-03,,,,,,2501
A관(1공장),X2482,202606080295,FRP_Color_Sph,CLC-10_원형,CLC-10_원형 + -00.00,T4410R-00.00BRW2,,,,2026-07-03,,,,,,1200
A관(1공장),X2482,202606080295,FRP_Color_Sph,CLC-10_원형,CLC-10_원형 + -00.00,P4410R-00.00BRW2,,,,2026-07-03,,,2363.0,2301.0,2123.0,6787
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -04.50,T1203R8.60-04.50,,,,2026-07-03,,,,,,1200
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -04.25,T1203R8.60-04.25,,,,2026-07-03,,,,,,600
A관(1공장),X2481,202606080293,FRP_Sph,Metha_55_원형,Metha_55_원형 + -03.75,T1203R8.60-03.75,,,,2026-07-03,,,,,,800
A관(1공장),X2483,202606080296,FRP_Color_Sph,Crazy_원형,Crazy_원형 + -00.00,U4100-00.00ZOB1,,,,2026-07-03,,,,,,1485
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -03.50,T5413A-03.50,,,,2026-07-03,,,,,,10
C관(2공장),X2488,202606120118,Si_1-Day_Sph,O2O2 D_UV_Spherical(DK70)_Marshal,O2O2 D_UV_Spherical(DK70)_Marshal + -03.25,T5413A-03.25,,,,2026-07-03,,,,,,30
