신규분류 요약코드,제품군,ADD,CP,AXIS,납기일,필요수량,사출,분리,하이드레이션,접착,누수규격
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_10P + -05.50,,,,2026-04-07,2313,0.0,0.0,0.0,1185.0,1128.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_10P + -06.00,,,,2026-04-07,3511,0.0,0.0,0.0,1798.0,1713.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_30P + -02.75,,,,2026-04-07,11000,2543.0,2543.0,2010.0,1999.0,1905.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_30P + -05.00,,,,2026-04-07,3222,0.0,0.0,0.0,1650.0,1572.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_30P + -05.50,,,,2026-04-07,13013,0.0,0.0,0.0,6665.0,6348.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Pale Choco_30P + -06.00,,,,2026-04-07,14165,0.0,0.0,1149.0,6667.0,6349.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -00.00,,,,2026-04-07,2009,0.0,617.0,488.0,487.0,417.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -01.00,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -01.25,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -01.50,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -01.75,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -02.00,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -02.25,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -02.50,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -02.75,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -03.00,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -03.25,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -03.50,,,,2026-04-07,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -03.75,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -04.00,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -04.25,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -04.50,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -04.75,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -05.00,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -05.50,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -06.00,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -06.50,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -07.00,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -07.50,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Pale Choco_45%_2P + -08.00,,,,2026-04-07,905,0.0,0.0,317.0,317.0,271.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Deep Black_10P + -01.75,,,,2026-04-10,4308,996.0,996.0,787.0,783.0,746.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Deep Black_10P + -06.50,,,,2026-04-10,4881,0.0,0.0,1659.0,1650.0,1572.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Deep Black_10P + -07.00,,,,2026-04-10,5258,0.0,0.0,1788.0,1777.0,1693.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Deep Black_10P + -08.00,,,,2026-04-10,5197,0.0,0.0,1766.0,1757.0,1674.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -00.00,,,,2026-04-10,2626,617.0,617.0,488.0,487.0,417.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -01.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -01.25,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -01.50,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -01.75,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -02.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -02.25,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -02.50,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -02.75,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -03.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -03.25,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -03.50,,,,2026-04-10,1306,0.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -03.75,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -04.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -04.25,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -04.50,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -04.75,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -05.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -05.50,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -06.00,,,,2026-04-10,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -06.50,,,,2026-04-10,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -07.00,,,,2026-04-10,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -07.50,,,,2026-04-10,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Deep Black_45%_2P + -08.00,,,,2026-04-10,905,0.0,0.0,317.0,317.0,271.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -01.25,,,,2026-04-14,8732,2019.0,2019.0,1595.0,1587.0,1512.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -01.50,,,,2026-04-14,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -01.75,,,,2026-04-14,10476,2422.0,2422.0,1914.0,1904.0,1814.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -02.25,,,,2026-04-14,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -03.00,,,,2026-04-14,10476,2422.0,2422.0,1914.0,1904.0,1814.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -03.25,,,,2026-04-14,11060,2557.0,2557.0,2021.0,2010.0,1915.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -03.75,,,,2026-04-14,9896,2288.0,2288.0,1808.0,1798.0,1714.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -04.00,,,,2026-04-14,10476,2422.0,2422.0,1914.0,1904.0,1814.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -04.25,,,,2026-04-14,8732,2019.0,2019.0,1595.0,1587.0,1512.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -06.50,,,,2026-04-14,8732,2019.0,2019.0,1595.0,1587.0,1512.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -07.00,,,,2026-04-14,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Lake Gray_10P + -08.00,,,,2026-04-14,8732,2019.0,2019.0,1595.0,1587.0,1512.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -00.00,,,,2026-04-14,1392,0.0,0.0,488.0,487.0,417.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -01.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -01.25,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -01.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -01.75,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -02.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -02.25,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -02.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -02.75,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -03.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -03.25,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -03.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -03.75,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -04.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -04.25,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -04.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -04.75,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -05.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -05.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -06.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -06.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -07.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -07.50,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Lake Gray_45%_2P + -08.00,,,,2026-04-14,1707,401.0,401.0,317.0,317.0,271.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -01.75,,,,2026-04-17,9140,2113.0,2113.0,1670.0,1661.0,1583.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -02.25,,,,2026-04-17,11641,2691.0,2691.0,2127.0,2116.0,2016.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -02.75,,,,2026-04-17,11641,2691.0,2691.0,2127.0,2116.0,2016.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -03.00,,,,2026-04-17,9896,2288.0,2288.0,1808.0,1798.0,1714.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -03.25,,,,2026-04-17,3319,767.0,767.0,607.0,603.0,575.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -03.75,,,,2026-04-17,8149,1884.0,1884.0,1489.0,1481.0,1411.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -04.25,,,,2026-04-17,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -04.50,,,,2026-04-17,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -04.75,,,,2026-04-17,11060,2557.0,2557.0,2021.0,2010.0,1915.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -05.00,,,,2026-04-17,11060,2557.0,2557.0,2021.0,2010.0,1915.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -05.50,,,,2026-04-17,9896,2288.0,2288.0,1808.0,1798.0,1714.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -06.00,,,,2026-04-17,10886,2517.0,2517.0,1989.0,1978.0,1885.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -06.50,,,,2026-04-17,11060,2557.0,2557.0,2021.0,2010.0,1915.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -07.00,,,,2026-04-17,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -07.50,,,,2026-04-17,8732,2019.0,2019.0,1595.0,1587.0,1512.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Micelia_Mute Brown_10P + -08.00,,,,2026-04-17,9314,2153.0,2153.0,1702.0,1693.0,1613.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -00.00,,,,2026-04-17,2626,617.0,617.0,488.0,487.0,417.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -01.00,,,,2026-04-17,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -01.25,,,,2026-04-17,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -01.50,,,,2026-04-17,905,0.0,0.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -01.75,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -02.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -02.25,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -02.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -02.75,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -03.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -03.25,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -03.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -03.75,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -04.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -04.25,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -04.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -04.75,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -05.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -05.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -06.00,,,,2026-04-17,1706,401.0,400.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -06.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -07.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -07.50,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_FRP_Color_Sph,Clalen O2O2 M_Micelia_Mute Brown_45%_2P + -08.00,,,,2026-04-17,1707,401.0,401.0,317.0,317.0,271.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -01.75,,,,2026-04-21,7335,1696.0,1696.0,1340.0,1333.0,1270.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -02.25,,,,2026-04-21,2097,485.0,485.0,383.0,381.0,363.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -03.75,,,,2026-04-21,29334,6782.0,6782.0,5360.0,5331.0,5079.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -05.00,,,,2026-04-21,13970,3230.0,3230.0,2552.0,2539.0,2419.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -05.50,,,,2026-04-21,10130,2342.0,2342.0,1851.0,1841.0,1754.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Gray EX_30P + -06.50,,,,2026-04-21,27414,6338.0,6338.0,5009.0,4982.0,4747.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -00.50,,,,2026-04-21,19208,4441.0,4441.0,3509.0,3491.0,3326.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -01.00,,,,2026-04-21,73677,17034.0,17034.0,13462.0,13389.0,12758.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -01.25,,,,2026-04-21,10827,2503.0,2503.0,1978.0,1968.0,1875.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -01.50,,,,2026-04-21,35442,8194.0,8194.0,6476.0,6441.0,6137.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -01.75,,,,2026-04-21,60759,14047.0,14047.0,11102.0,11042.0,10521.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -02.00,,,,2026-04-21,89040,20586.0,20586.0,16269.0,16181.0,15418.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -02.25,,,,2026-04-21,93964,20626.0,20869.0,17833.0,17737.0,16899.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -02.50,,,,2026-04-21,98992,22887.0,22887.0,18087.0,17990.0,17141.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -03.50,,,,2026-04-21,26363,6095.0,6095.0,4817.0,4791.0,4565.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -04.00,,,,2026-04-21,67567,15621.0,15621.0,12346.0,12279.0,11700.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -04.25,,,,2026-04-21,60061,13886.0,13886.0,10974.0,10915.0,10400.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -04.75,,,,2026-04-21,37015,8558.0,8558.0,6763.0,6727.0,6409.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Sepia Choco EX_30P + -10.00,,,,2026-04-21,7686,1777.0,1777.0,1404.0,1397.0,1331.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -00.00,,,,2026-04-23,56915,13158.0,13159.0,10399.0,10344.0,9855.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -01.50,,,,2026-04-23,8208,1898.0,1898.0,1499.0,1492.0,1421.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -01.75,,,,2026-04-23,3146,727.0,727.0,575.0,572.0,545.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -03.25,,,,2026-04-23,27236,6297.0,6297.0,4976.0,4950.0,4716.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -03.50,,,,2026-04-23,5937,1373.0,1373.0,1084.0,1079.0,1028.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -03.75,,,,2026-04-23,3844,889.0,889.0,701.0,699.0,666.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_30P + -04.50,,,,2026-04-23,350,81.0,81.0,64.0,64.0,60.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -00.00,,,,2026-04-23,40856,9446.0,9446.0,7465.0,7425.0,7074.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -01.50,,,,2026-04-23,25666,5934.0,5934.0,4690.0,4664.0,4444.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -02.25,,,,2026-04-23,23049,5329.0,5329.0,4211.0,4189.0,3991.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -03.00,,,,2026-04-23,17811,4118.0,4118.0,3254.0,3237.0,3084.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -03.25,,,,2026-04-23,44521,10293.0,10293.0,8135.0,8091.0,7709.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -03.50,,,,2026-04-23,25666,5934.0,5934.0,4690.0,4664.0,4444.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -03.75,,,,2026-04-23,24095,5571.0,5571.0,4403.0,4379.0,4171.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -04.00,,,,2026-04-23,6812,1575.0,1575.0,1245.0,1238.0,1179.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -04.25,,,,2026-04-23,27761,6418.0,6418.0,5073.0,5045.0,4807.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -04.50,,,,2026-04-23,33522,7750.0,7750.0,6125.0,6092.0,5805.0
Si_1-Day_Color_Sph,Clalen O2O2 D_Ash Brown EX_90P + -04.75,,,,2026-04-23,26714,6176.0,6176.0,4881.0,4855.0,4626.0
